timestamp,resume_jd,readiness,skill_coverage,github,leetcode,probability,status
2026-03-07T11:36:07.587604,51.6,44.89,65.62,0.0,0,0,1.0,1.0,0,59.0,22.0,0.0,resume_github,47.93,reject
2026-03-07T11:36:07.643174,46.6,56.59,46.81,8.33,4.26,8,0.98,1.0,0,49.0,31.0,57.0,resume_github_leetcode,32.9,reject
2026-03-07T11:37:19.355570,52.0,59.0,52.94,29.23,5.88,4,1.0,1.0,2,50.0,60.0,0.0,resume_github,44.18,review
2026-03-07T11:37:19.372085,35.2,48.2,52.94,0.0,5.88,4,1.0,1.0,0,44.0,0.0,0.0,resume_github,30.13,reject
2026-03-07T11:37:19.495616,24.8,39.3,35.29,0.0,5.88,4,1.0,1.0,0,31.0,0.0,0.0,resume_github,19.41,reject
2026-03-07T11:37:19.531621,35.2,48.2,52.94,0.0,5.88,4,1.0,1.0,0,44.0,0.0,0.0,resume_github,30.13,reject
2026-03-07T11:37:19.573139,41.6,52.1,52.94,1.54,5.88,4,1.0,1.0,2,47.0,20.0,0.0,resume_github,35.7,review
2026-03-07T11:37:47.932085,28.6,40.18,39.58,0.0,2.5,4,0.98,1.0,0,34.0,7.0,0.0,resume_github,24.95,reject
2026-03-07T11:37:47.964341,49.8,53.35,52.08,15.38,2.5,4,0.98,1.0,2,55.0,29.0,0.0,resume_github,42.66,review
2026-03-07T11:37:48.001362,30.2,40.78,37.5,0.0,2.5,4,0.98,1.0,0,36.0,7.0,0.0,resume_github,25.17,reject
2026-03-07T11:37:48.101652,32.8,43.02,45.83,0.0,2.5,4,0.98,1.0,0,41.0,0.0,0.0,resume_github,28.76,reject
2026-03-07T11:37:48.124909,38.2,45.56,45.83,0.0,2.5,4,0.98,1.0,0,46.0,7.0,0.0,resume_github,31.36,reject
2026-03-14T07:07:38.808861,55.8,57.62,60.0,31.67,8.0,4,1.0,1.0,5,53.0,67.0,0.0,resume_github,47.98,shortlist
2026-03-14T07:41:03.856412,55.8,57.62,60.0,31.67,8.0,4,1.0,1.0,5,53.0,67.0,0.0,resume_github,47.98,shortlist
2026-03-14T07:55:53.352011,55.8,57.62,60.0,31.67,8.0,4,1.0,1.0,5,53.0,67.0,0.0,resume_github,47.98,shortlist
2026-03-14T08:39:39.443523,58.4,66.4,68.75,36.92,6.25,4,1.0,1.0,5,58.0,60.0,0.0,resume_github,55.99,shortlist
2026-03-14T08:39:40.235430,76.2,70.0,100.0,47.27,0,0,1.0,1.0,5,81.0,0.0,57.0,resume_leetcode,82.4,shortlist
2026-03-14T08:39:41.394656,50.45,58.5,56.25,4.0,0,0,1.0,1.0,5,46.0,60.0,57.0,resume_github_leetcode,54.67,shortlist
2026-03-14T08:39:42.466161,47.0,57.02,64.71,0.0,0,0,1.0,1.0,2,49.0,33.0,57.0,resume_github_leetcode,51.73,review
2026-03-14T08:39:42.580652,76.0,62.8,100.0,65.71,0,0,1.0,1.0,5,76.0,0.0,0.0,resume_only,82.01,shortlist
2026-03-14T08:39:43.631043,71.6,70.6,100.0,43.33,0,0,1.0,1.0,5,77.0,50.0,0.0,resume_github,80.57,shortlist
2026-03-14T08:39:45.796110,79.2,77.2,100.0,73.33,0,0,1.0,1.0,5,74.0,100.0,0.0,resume_github,88.21,shortlist
2026-03-14T08:39:46.657521,26.6,33.1,25.0,0.0,6.67,4,1.0,1.0,0,27.0,25.0,0.0,resume_github,14.82,reject
2026-03-14T08:39:47.697813,29.0,36.68,30.0,0.0,8.0,4,1.0,1.0,0,28.0,33.0,0.0,resume_github,16.65,reject
2026-03-14T08:39:47.786380,81.0,64.3,100.0,72.86,0,0,1.0,1.0,5,81.0,0.0,0.0,resume_only,84.93,shortlist
2026-03-14T08:39:47.884892,81.0,64.3,100.0,72.86,0,0,1.0,1.0,5,81.0,0.0,0.0,resume_only,84.93,shortlist
2026-03-14T08:39:47.984419,6.4,17.4,0.0,0.0,0,0,1.0,1.0,0,8.0,0.0,0.0,resume_github,7.46,reject
2026-03-14T08:39:48.990796,80.0,77.5,100.0,75.0,0,0,1.0,1.0,5,75.0,100.0,0.0,resume_github,88.75,shortlist
2026-03-14T08:39:49.096747,80.0,59.0,100.0,66.67,0,0,1.0,1.0,5,80.0,0.0,0.0,resume_only,82.37,shortlist
2026-03-14T08:39:49.990174,41.8,44.45,50.0,0.0,0,0,1.0,1.0,2,48.0,17.0,0.0,resume_github,42.47,review
2026-03-14T08:39:50.106925,11.2,14.2,0.0,0.0,20.0,4,1.0,1.0,0,14.0,0.0,0.0,resume_github,0,reject
2026-03-14T08:40:45.373348,58.4,66.4,68.75,36.92,6.25,4,1.0,1.0,5,58.0,60.0,0.0,resume_github,55.99,shortlist
2026-03-14T08:40:46.126818,76.2,70.0,100.0,47.27,0,0,1.0,1.0,5,81.0,0.0,57.0,resume_leetcode,82.4,shortlist
2026-03-14T08:40:47.199498,50.45,58.5,56.25,4.0,0,0,1.0,1.0,5,46.0,60.0,57.0,resume_github_leetcode,54.67,shortlist
2026-03-14T08:40:48.248974,47.0,57.02,64.71,0.0,0,0,1.0,1.0,2,49.0,33.0,57.0,resume_github_leetcode,51.73,review
2026-03-14T08:40:48.351525,76.0,62.8,100.0,65.71,0,0,1.0,1.0,5,76.0,0.0,0.0,resume_only,82.01,shortlist
2026-03-14T08:40:49.212145,71.6,70.6,100.0,43.33,0,0,1.0,1.0,5,77.0,50.0,0.0,resume_github,80.57,shortlist
2026-03-14T08:40:50.055212,79.2,77.2,100.0,73.33,0,0,1.0,1.0,5,74.0,100.0,0.0,resume_github,88.21,shortlist
2026-03-14T08:40:50.909465,26.6,33.1,25.0,0.0,6.67,4,1.0,1.0,0,27.0,25.0,0.0,resume_github,14.82,reject
2026-03-14T08:40:51.750499,29.0,36.68,30.0,0.0,8.0,4,1.0,1.0,0,28.0,33.0,0.0,resume_github,16.65,reject
2026-03-14T08:40:51.847944,81.0,64.3,100.0,72.86,0,0,1.0,1.0,5,81.0,0.0,0.0,resume_only,84.93,shortlist
2026-03-14T08:40:51.934475,81.0,64.3,100.0,72.86,0,0,1.0,1.0,5,81.0,0.0,0.0,resume_only,84.93,shortlist
2026-03-14T08:40:52.026990,6.4,17.4,0.0,0.0,0,0,1.0,1.0,0,8.0,0.0,0.0,resume_github,7.46,reject
2026-03-14T08:40:52.888667,80.0,77.5,100.0,75.0,0,0,1.0,1.0,5,75.0,100.0,0.0,resume_github,88.75,shortlist
2026-03-14T08:40:52.987209,80.0,59.0,100.0,66.67,0,0,1.0,1.0,5,80.0,0.0,0.0,resume_only,82.37,shortlist
2026-03-14T08:40:53.885818,41.8,44.45,50.0,0.0,0,0,1.0,1.0,2,48.0,17.0,0.0,resume_github,42.47,review
2026-03-14T08:40:53.997678,11.2,14.2,0.0,0.0,20.0,4,1.0,1.0,0,14.0,0.0,0.0,resume_github,0,reject
2026-03-14T08:42:17.979324,58.4,66.4,68.75,36.92,6.25,4,1.0,1.0,5,58.0,60.0,0.0,resume_github,55.99,shortlist
2026-03-14T08:42:18.755240,76.2,70.0,100.0,47.27,0,0,1.0,1.0,5,81.0,0.0,57.0,resume_leetcode,82.4,shortlist
2026-03-14T08:42:19.799622,50.45,58.5,56.25,4.0,0,0,1.0,1.0,5,46.0,60.0,57.0,resume_github_leetcode,54.67,shortlist
2026-03-14T08:42:20.804945,47.0,57.02,64.71,0.0,0,0,1.0,1.0,2,49.0,33.0,57.0,resume_github_leetcode,51.73,review
2026-03-14T08:42:20.893794,76.0,62.8,100.0,65.71,0,0,1.0,1.0,5,76.0,0.0,0.0,resume_only,82.01,shortlist
2026-03-14T08:42:21.776691,71.6,70.6,100.0,43.33,0,0,1.0,1.0,5,77.0,50.0,0.0,resume_github,80.57,shortlist
2026-03-14T08:42:23.018125,79.2,77.2,100.0,73.33,0,0,1.0,1.0,5,74.0,100.0,0.0,resume_github,88.21,shortlist
2026-03-14T08:42:23.916436,26.6,33.1,25.0,0.0,6.67,4,1.0,1.0,0,27.0,25.0,0.0,resume_github,14.82,reject
2026-03-14T08:42:25.684547,29.0,36.68,30.0,0.0,8.0,4,1.0,1.0,0,28.0,33.0,0.0,resume_github,16.65,reject
2026-03-14T08:42:25.766617,81.0,64.3,100.0,72.86,0,0,1.0,1.0,5,81.0,0.0,0.0,resume_only,84.93,shortlist
2026-03-14T08:42:25.851633,81.0,64.3,100.0,72.86,0,0,1.0,1.0,5,81.0,0.0,0.0,resume_only,84.93,shortlist
2026-03-14T08:42:25.948146,6.4,17.4,0.0,0.0,0,0,1.0,1.0,0,8.0,0.0,0.0,resume_github,7.46,reject
2026-03-14T08:42:26.790139,80.0,77.5,100.0,75.0,0,0,1.0,1.0,5,75.0,100.0,0.0,resume_github,88.75,shortlist
2026-03-14T08:42:26.883443,80.0,59.0,100.0,66.67,0,0,1.0,1.0,5,80.0,0.0,0.0,resume_only,82.37,shortlist
2026-03-14T08:42:27.744047,41.8,44.45,50.0,0.0,0,0,1.0,1.0,2,48.0,17.0,0.0,resume_github,42.47,review
2026-03-14T08:42:27.835352,11.2,14.2,0.0,0.0,20.0,4,1.0,1.0,0,14.0,0.0,0.0,resume_github,0,reject
2026-03-14T10:03:27.249406,55.8,57.62,60.0,31.67,8.0,4,1.0,1.0,5,53.0,67.0,0.0,resume_github,47.98,shortlist
2026-03-14T10:58:06.621682,54.2,57.02,60.0,28.33,8.0,4,1.0,1.0,5,51.0,67.0,0.0,resume_github,46.91,shortlist
2026-03-14T10:58:06.639783,48.0,59.1,70.0,0.0,0,0,1.0,1.0,2,53.0,25.0,57.0,resume_github_leetcode,54.03,review
2026-03-14T10:58:06.643783,80.8,77.8,100.0,76.67,0,0,1.0,1.0,5,76.0,100.0,0.0,resume_github,89.29,shortlist
2026-03-14T11:04:30.549766,80.8,77.8,100.0,76.67,0,0,1.0,1.0,5,76.0,100.0,0.0,resume_github,89.29,shortlist
2026-03-14T11:08:27.169655,49.8,53.35,52.08,15.38,2.5,4,0.98,1.0,5,55.0,29.0,0.0,resume_github,45.66,shortlist
2026-03-14T11:14:16.952015,49.8,53.35,52.08,15.38,2.5,4,0.98,1.0,5,55.0,29.0,0.0,resume_github,45.66,shortlist
2026-03-14T11:17:25.686533,49.8,53.35,52.08,15.38,2.5,4,0.98,1.0,5,55.0,29.0,0.0,resume_github,45.66,shortlist
2026-03-16T06:35:36.162767,60.6,58.81,73.91,26.67,0,0,1.0,1.0,5,65.0,43.0,0.0,resume_github,65.0,shortlist
2026-03-16T06:35:36.164390,67.6,64.93,82.61,38.33,0,0,1.0,1.0,5,72.0,50.0,0.0,resume_github,72.62,shortlist
2026-03-16T06:35:36.167258,41.6,42.99,41.82,0.0,1.82,4,0.95,1.0,0,45.0,19.0,57.0,resume_github_leetcode,30.49,reject
2026-03-16T06:35:36.279581,48.95,59.58,51.92,11.67,3.85,8,0.98,1.0,5,52.0,33.0,57.0,resume_github_leetcode,41.56,shortlist
2026-03-16T06:35:36.283576,51.6,44.89,65.62,0.0,0,0,1.0,1.0,0,59.0,22.0,0.0,resume_github,47.93,reject
2026-03-16T06:35:38.792243,51.6,44.89,65.62,0.0,0,0,1.0,1.0,0,59.0,22.0,0.0,resume_github,47.93,reject
2026-03-16T06:35:38.793142,41.6,42.99,41.82,0.0,1.82,4,0.95,1.0,0,45.0,19.0,57.0,resume_github_leetcode,30.49,reject
2026-03-16T06:35:38.808054,67.6,64.93,82.61,38.33,0,0,1.0,1.0,5,72.0,50.0,0.0,resume_github,72.62,shortlist
2026-03-16T06:35:38.814112,48.95,59.58,51.92,11.67,3.85,8,0.98,1.0,5,52.0,33.0,57.0,resume_github_leetcode,41.56,shortlist
2026-03-16T06:35:38.834823,60.6,58.81,73.91,26.67,0,0,1.0,1.0,5,65.0,43.0,0.0,resume_github,65.0,shortlist
2026-03-16T06:36:27.060035,41.6,42.99,41.82,0.0,1.82,4,0.95,1.0,0,45.0,19.0,57.0,resume_github_leetcode,30.49,reject
2026-03-16T06:36:27.097906,67.6,64.93,82.61,38.33,0,0,1.0,1.0,5,72.0,50.0,0.0,resume_github,72.62,shortlist
2026-03-16T06:36:27.101910,60.6,58.81,73.91,26.67,0,0,1.0,1.0,5,65.0,43.0,0.0,resume_github,65.0,shortlist
2026-03-16T06:36:27.113193,51.6,44.89,65.62,0.0,0,0,1.0,1.0,0,59.0,22.0,0.0,resume_github,47.93,reject
2026-03-16T06:36:27.152862,48.95,59.58,51.92,11.67,3.85,8,0.98,1.0,5,52.0,33.0,57.0,resume_github_leetcode,41.56,shortlist
2026-03-16T10:28:49.524454,72.6,68.98,86.36,53.33,0,0,1.0,1.0,5,73.0,71.0,0.0,resume_github,78.03,shortlist
2026-03-16T10:28:49.614861,46.6,56.59,46.81,8.33,4.26,8,0.98,1.0,5,49.0,31.0,57.0,resume_github_leetcode,37.9,shortlist
2026-03-16T10:28:49.620376,51.6,44.89,65.62,0.0,0,0,1.0,1.0,0,59.0,22.0,0.0,resume_github,47.93,reject
2026-03-16T10:28:49.636869,50.6,53.95,52.38,16.92,2.86,4,0.98,1.0,5,55.0,33.0,0.0,resume_github,45.99,shortlist
2026-03-16T10:28:49.953718,67.6,64.93,82.61,38.33,0,0,1.0,1.0,5,72.0,50.0,0.0,resume_github,72.62,shortlist
2026-03-16T10:28:55.875896,67.6,64.93,82.61,38.33,0,0,1.0,1.0,5,72.0,50.0,0.0,resume_github,72.62,shortlist
2026-03-16T10:28:55.887416,48.95,59.58,51.92,11.67,3.85,8,0.98,1.0,5,52.0,33.0,57.0,resume_github_leetcode,41.56,shortlist
2026-03-16T10:28:55.897927,41.6,42.99,41.82,0.0,1.82,4,0.95,1.0,0,45.0,19.0,57.0,resume_github_leetcode,30.49,reject
2026-03-16T10:28:55.918935,51.6,44.89,65.62,0.0,0,0,1.0,1.0,0,59.0,22.0,0.0,resume_github,47.93,reject
2026-03-16T10:28:55.923937,60.6,58.81,73.91,26.67,0,0,1.0,1.0,5,65.0,43.0,0.0,resume_github,65.0,shortlist
2026-03-16T10:29:44.712850,52.0,59.0,52.94,29.23,5.88,4,1.0,1.0,5,50.0,60.0,0.0,resume_github,47.18,shortlist
2026-03-16T10:29:52.834797,60.6,58.81,73.91,26.67,0,0,1.0,1.0,5,65.0,43.0,0.0,resume_github,65.0,shortlist
2026-03-16T10:29:52.845301,35.2,48.2,52.94,0.0,5.88,4,1.0,1.0,0,44.0,0.0,0.0,resume_github,30.13,reject
2026-03-16T10:29:52.857520,48.95,59.58,51.92,11.67,3.85,8,0.98,1.0,5,52.0,33.0,57.0,resume_github_leetcode,41.56,shortlist
2026-03-16T10:29:52.859521,51.6,44.89,65.62,0.0,0,0,1.0,1.0,0,59.0,22.0,0.0,resume_github,47.93,reject
2026-03-16T10:29:52.873818,67.6,64.93,82.61,38.33,0,0,1.0,1.0,5,72.0,50.0,0.0,resume_github,72.62,shortlist
2026-03-16T10:29:52.942048,41.6,42.99,41.82,0.0,1.82,4,0.95,1.0,0,45.0,19.0,57.0,resume_github_leetcode,30.49,reject
2026-03-16T10:29:53.067764,24.8,39.3,35.29,0.0,5.88,4,1.0,1.0,0,31.0,0.0,0.0,resume_github,19.41,reject
2026-03-16T10:29:53.084369,35.2,48.2,52.94,0.0,5.88,4,1.0,1.0,0,44.0,0.0,0.0,resume_github,30.13,reject
2026-03-16T10:29:53.221095,41.6,52.1,52.94,1.54,5.88,4,1.0,1.0,5,47.0,20.0,0.0,resume_github,38.7,shortlist
2026-03-16T10:30:50.391814,60.6,58.81,73.91,26.67,0,0,1.0,1.0,5,65.0,43.0,0.0,resume_github,65.0,shortlist
2026-03-16T10:30:50.401254,41.6,42.99,41.82,0.0,1.82,4,0.95,1.0,0,45.0,19.0,57.0,resume_github_leetcode,30.49,reject
2026-03-16T10:30:50.407246,67.6,64.93,82.61,38.33,0,0,1.0,1.0,5,72.0,50.0,0.0,resume_github,72.62,shortlist
2026-03-16T10:30:50.409247,48.95,59.58,51.92,11.67,3.85,8,0.98,1.0,5,52.0,33.0,57.0,resume_github_leetcode,41.56,shortlist
2026-03-16T10:30:50.425280,51.6,44.89,65.62,0.0,0,0,1.0,1.0,0,59.0,22.0,0.0,resume_github,47.93,reject
2026-03-16T10:31:50.418912,60.6,58.81,73.91,26.67,0,0,1.0,1.0,5,65.0,43.0,0.0,resume_github,65.0,shortlist
